iter,max_ei,median_sigma,mll
1,-6.503910542755721,0.006050875384726614,-1.3859767175828204
2,-8.126142531799669,0.0070536915428476045,-1.4426152392266869
3,-8.696190440785887,0.007572819757681169,-1.5140741530176776
4,-13.042942112561322,0.00747174841026777,-1.5896252112945741
5,-12.77895122324825,0.007398846326184688,-1.5702382320877182
6,-13.061682450479356,0.007357749671734465,-1.5511527385011403
7,-13.306052072109424,0.00730729359248341,-1.5356512717740887
8,-13.416553887352702,0.007235382671538999,-1.560631656463244
9,-13.487567336649683,0.0071396718461783715,-1.5442801819651475
10,-13.727119728871795,0.007064028990672738,-1.5287462320899246
11,-13.814451860175701,0.006973970024552005,-1.5205489261613625
12,-14.007501389560986,0.006906062541491082,-1.506456043390401
13,-14.153835697611648,0.006821894750171804,-1.4931383454278715
14,-13.465337282973685,0.007319005319983185,-1.4767107433360955
15,-13.55003487564504,0.007245931993673553,-1.4645802378832575
16,-13.63940584639947,0.007170686036970254,-1.4530112937832358
17,-13.715911066369127,0.007106391027639153,-1.44191061931657
18,-13.864028698477807,0.007036690141620863,-1.4312913032856778
19,-13.997252802734259,0.006988449529474513,-1.4209909027977217
20,-13.8404293335334,0.007033607149039135,-1.4095698357293986
21,-13.441007888346068,0.0073547190846887265,-1.3979572237274933
22,-13.262776508864041,0.007410517904362478,-1.3883452336400899
23,-13.007654828133951,0.007557118106397063,-1.3667032802983672
24,-13.157584155734533,0.007500409010426603,-1.3586372964977538
25,-13.185690731307657,0.007434839000374148,-1.350960762167838
26,-13.3363989942073,0.00736628288139769,-1.3435615962559004
27,-13.43667736875442,0.007329136943773291,-1.3362568273011866
28,-13.390507285342547,0.007290705265912922,-1.3291906177452553
29,-13.532349929825918,0.007227312449131589,-1.3350014175784402
30,-13.636378274790694,0.007164737185744269,-1.328343684668953
31,-13.662929091388639,0.00711496603038194,-1.3218430906752154
32,-13.439718437352767,0.007184215243325859,-1.314903797380142
33,-13.467471990322311,0.007151409851029704,-1.3087499189504626
34,-13.119238918769554,0.007173144883551627,-1.3025118355106402
35,-13.416493478640717,0.007137858975541513,-1.2964688102980062
36,-13.493821943693339,0.0070848301682503246,-1.2910446690369175
37,-13.549506196494125,0.007036960230767304,-1.285755582546598
38,-13.629520069741723,0.007014743704284858,-1.2804663340036055
39,-13.549482476200343,0.006993127365364893,-1.2753319315266274
40,-13.768111141770387,0.006942456965217492,-1.2705352837028094
41,-13.823660236782215,0.006892208831624066,-1.2658814377296974
42,-13.664875002662228,0.006981465199647732,-1.2598457749064973
43,-12.777132678490453,0.0069373893288895965,-1.2554324760000066
44,-13.81216904359097,0.006892328918416569,-1.2523687959549015
45,-13.873974101369264,0.0068789594990548986,-1.2479996259952324
46,-13.969957408609162,0.006841194905403539,-1.2439058287453881
47,-13.811836099637398,0.006881043178573237,-1.2394433232369497
48,-13.840184187516778,0.006866291703205247,-1.2374726169390289
49,-13.406991094011625,0.007041662168111523,-1.2325037509118508
50,-13.458169039057683,0.007037194536336541,-1.228602050367004
51,-13.200735697412288,0.007125254749349773,-1.2243721500091722
52,-13.290191661566984,0.007081026567728622,-1.2208453372136843
53,-13.298595781528412,0.007104941747886874,-1.217068388938252
54,-13.378326074366173,0.007061604680404709,-1.2137766438233668
55,-13.323060477204901,0.007062553034880628,-1.210363261049503
56,-13.232183229663047,0.0070802061047015846,-1.2069513975921136
57,-13.219156846376029,0.00706389798746288,-1.203787341858604
58,-13.096115818489789,0.007096666663532849,-1.200467806552547
59,-13.11501900302851,0.007069347688809848,-1.1975042734462358
60,-13.107504058263052,0.007051799030179926,-1.194567623213646
61,-13.172751219854467,0.0070122076197745705,-1.1917819531155152
62,-13.061681644142976,0.007046394409838403,-1.1888098750484484
63,-13.1204116346619,0.007027716333333688,-1.186023419299565
64,-13.188232997842432,0.006990668925981096,-1.1834096609536386
65,-12.943240981080258,0.007059054955663663,-1.1803873600577013
66,-12.991182697792315,0.007061008611605505,-1.1776679492453863
67,-13.060977019773624,0.007056074467227457,-1.1750417564023181
68,-13.121222546140336,0.007048907069623547,-1.1724825042834846
69,-13.188013176196193,0.0070143714282510225,-1.169987447451945
70,-13.251630570727574,0.006978711320305352,-1.1677009032502488
71,-13.197932672506807,0.006983554640415721,-1.1652965713454864
72,-12.270822957507448,0.006949667713462373,-1.122278340409979
73,-9.199040359115774,0.0069704578747102125,-1.0906335729718806
74,-9.467162370227314,0.0069190069624317325,-1.0149474232378113
75,-10.507897996617762,0.0069552832691724764,-1.0222954053050006
76,-10.448213881662872,0.007089400245602365,-1.0124877368301226
77,-10.920464720171536,0.0070707357943883935,-1.022539743413498
78,-11.416965067876518,0.007094514765994091,-1.0298160881521803
79,-10.755338262912423,0.007176151293436303,-1.0216913256388322
80,-10.644896336146918,0.007191017211571471,-1.020944149571964
81,-10.975923500727692,0.007203576337946002,-1.0202462496323752
82,-10.898018239852178,0.007253149670458487,-1.0160883375219194
83,-10.9357169658137,0.007271496430053669,-1.0149410490709245
84,-10.60899673976662,0.007252540816051401,-1.0282284469044762
85,-11.127459437355384,0.007237912066405608,-1.0267573853591536
86,-11.20285476766187,0.007418888590878208,-1.016002744571367
87,-9.60234549445325,0.007430983733231324,-1.0244053347819042
88,-9.6480423460801,0.007547971709192778,-1.0081128628028833
89,-11.188425815324582,0.00766201144697279,-1.0102422869753074
90,-10.474009894959659,0.0076917294448937724,-1.0058684012873946
91,-11.190492016074575,0.007728563104235346,-1.0051821149597475
92,-9.617141774881093,0.0077486355003779355,-0.9855253556737004
93,-10.376778408428159,0.007781782640106533,-0.9818222701017177
94,-10.404025266434711,0.007866449696261067,-0.9795307573974293
95,-10.032296974027002,0.007864127004884236,-0.9763798246745482
96,-10.82845910287341,0.008038694834181756,-0.9509589494841486
97,-11.201198932785655,0.008234684386396875,-0.935133058820647
98,-11.852751974422024,0.00846233532975937,-0.91790409117376
99,-11.511419879246894,0.008430034697611463,-0.9201136675983759
100,-9.457257328542386,0.008453413252520036,-0.9558393978499831
